"kMEblack"	"kMEblue"	"kMEbrown"	"kMEcyan"	"kMEpurple"	"kMEred"	"kMEsalmon"	"kMEyellow"
"TRINITY_DN11447_c0_g1_i1"	-0.304677320747216	-0.466075562250121	0.779026366082682	0.204955570666255	-0.306403096770425	-0.0695114879300484	-0.273221697150548	0.431347202902476
"TRINITY_DN11447_c0_g1_i4"	-0.660211667388246	-0.822557226848463	0.943420456754596	0.114033480608412	-0.373767105287403	0.120730589015956	-0.375078770812893	0.620225049716622
"TRINITY_DN11478_c1_g1_i2"	0.833693269840531	0.954975092096405	-0.683416608113468	-0.180768830591397	0.193160682571069	-0.517708538814276	0.366935160668614	-0.597280192947451
"TRINITY_DN11476_c1_g1_i13"	0.250178871412149	0.544526745721254	-0.429396934071498	-0.0408263388812892	0.174875949003019	-0.352974468589136	0.890141951519193	-0.534360256945316
"TRINITY_DN11476_c0_g1_i4"	0.422971994915096	0.601132473966435	-0.426375283039548	-0.184190952602709	-0.00218495875152375	-0.116425270395885	-0.0377994947295357	-0.421908681465831
"TRINITY_DN11469_c3_g1_i2"	0.512480863575257	0.614568695229367	-0.431781425060782	-0.0226345694918258	0.285490359637905	-0.422850740101778	0.190674174197862	-0.439036376479369
"TRINITY_DN11470_c0_g1_i25"	0.918583962282799	0.68796038514956	-0.504251086407382	-0.213389261385988	0.141177288422697	-0.375610523207667	0.34360268811669	-0.355205243809388
"TRINITY_DN11475_c5_g1_i17"	0.937899290208274	0.583572792042927	-0.439380407527697	-0.280227114589134	-0.00908833805549186	-0.200908055564001	0.215432534261166	-0.263842319489141
"TRINITY_DN11475_c0_g1_i8"	-0.204856228700111	-0.583835550835717	0.0316704191684778	-0.0408741719285085	-0.166313518018427	0.939184183423292	-0.287991164768309	0.411143821246418
"TRINITY_DN11419_c0_g2_i1"	0.394068494191707	0.855711225391024	-0.759704094554894	0.0621049155306393	0.411472276528938	-0.421090134323243	0.521213904852565	-0.711159237856012
"TRINITY_DN11401_c0_g1_i2"	-0.534620651702878	-0.692366047592727	0.941398298747605	0.101030094498023	-0.298850574114574	0.00789318194448926	-0.227601955801065	0.381152401492147
"TRINITY_DN62194_c1_g1_i1"	-0.31703539824213	-0.519881496873005	0.149612071862883	-0.148945026918256	-0.245835613394344	0.809941296768598	-0.136176114573376	0.301547248125862
"TRINITY_DN62138_c0_g1_i2"	0.722978559709964	0.86239575972949	-0.527271581159171	-0.108288491433251	0.208922064754434	-0.528320345807985	0.0273701971082023	-0.510958196621723
"TRINITY_DN62176_c0_g1_i1"	-0.377321825115034	-0.552665863398768	0.922427436287561	0.0701032253719526	-0.335734310857048	-0.0952044162857681	-0.288702035249969	0.380671769960474
"TRINITY_DN62159_c0_g1_i4"	-0.569325855301973	-0.721855226219985	0.922307713742495	0.193286293543977	-0.273733367888419	0.0207010387825927	-0.284247927337555	0.349827396686881
"TRINITY_DN62148_c1_g1_i1"	-0.551980989808579	-0.68995155947459	0.901147847185554	0.243563153293714	-0.191626727650862	-0.0199986137031649	-0.378125180512513	0.497973000837381
"TRINITY_DN62188_c0_g1_i4"	-0.418426810682755	-0.531263949780124	0.110456232769471	-0.170829386319617	-0.359535168983291	0.796045524764868	-0.273682441370856	0.436808797067409
"TRINITY_DN62146_c1_g1_i1"	-0.282086216053691	-0.550511617327934	0.180549631082341	-0.10234102971194	-0.283020037336175	0.386436877406555	-0.382904236082578	0.881468754681823
"TRINITY_DN62156_c0_g2_i2"	-0.626021580859217	-0.844920858274475	0.708392716885305	0.0229417691731283	-0.328267128375702	0.297055181975963	-0.441240267487344	0.913321641316977
"TRINITY_DN62154_c0_g2_i1"	0.477440666252526	0.892719303382589	-0.640418221392268	-0.142972257940339	0.138406609021667	-0.518004520335251	0.481583090717354	-0.672996277862683
"TRINITY_DN27830_c0_g1_i9"	-0.391253205321996	-0.734947446711484	0.589479191293367	0.0188590553234136	-0.256290529843981	0.307954774730472	-0.594860673159672	0.91455344950797
"TRINITY_DN27823_c0_g1_i47"	-0.477386505769637	-0.65985421709772	0.544531516528328	-0.121794177750384	-0.403986572603373	0.276666834117526	-0.260064166082412	0.864026194320078
"TRINITY_DN27802_c2_g1_i7"	0.127375318925399	0.111247449432269	0.170526507918043	0.156195090506119	0.139893403385924	-0.17672142202543	-0.229059183680864	-0.0305154506476536
"TRINITY_DN27867_c0_g1_i10"	-0.470158499378001	-0.527434904696888	0.844905658457545	0.276882173209496	-0.213798782733004	0.0197471201095622	-0.102321040513018	0.308752453735311
"TRINITY_DN27867_c0_g1_i12"	-0.507972987117258	-0.518227201528723	0.854203515981793	0.170135481930429	-0.250096009023173	-0.0100804438078422	-0.249741572942223	0.304747248318538
"TRINITY_DN27867_c4_g1_i10"	-0.415110352059643	-0.594877969768318	0.852070253796366	0.099724521043629	-0.319646723902385	0.0469369378025937	-0.32198099986859	0.556869171457658
"TRINITY_DN27867_c4_g1_i7"	-0.460347847085252	-0.624891162880681	0.938794598874088	0.112908337347545	-0.321601662307832	-0.0512273043629639	-0.324797905543746	0.390519673742489
"TRINITY_DN27867_c4_g1_i5"	-0.39337171589374	-0.579150191275455	0.92855266323746	0.0982979043556255	-0.334912045290798	-0.096614734737199	-0.349930820231367	0.37746999605825
"TRINITY_DN27858_c0_g1_i5"	-0.517710129932812	-0.716637274829711	0.900295225609046	0.220200372499333	-0.306231231646913	0.0343541953333039	-0.310637931314804	0.477350560654436
"TRINITY_DN27858_c0_g1_i13"	-0.537018343134972	-0.743211154898191	0.969270023630722	0.0643511269953909	-0.365590708119803	0.0455532416113493	-0.36771108342864	0.57783998725817
"TRINITY_DN27858_c0_g1_i2"	-0.455717333078176	-0.633012414260203	0.94666775216044	0.0329773427151783	-0.413225492408465	-0.0467072425040685	-0.375630902392685	0.539520759437824
"TRINITY_DN27872_c3_g2_i3"	0.761044232580209	0.957624038534072	-0.643409039585161	-0.112996998579288	0.240288508707484	-0.589554304031536	0.362905447795289	-0.626744471949129
"TRINITY_DN11547_c4_g1_i10"	-0.300635366009094	0.0515254893503764	0.306169257388434	0.109675574424064	-0.166805701157905	-0.32649398554601	0.0758554674615701	-0.248044335796859
"TRINITY_DN11570_c1_g1_i1"	0.444479731974021	0.878131697970871	-0.607005573000686	-0.0569201973405627	0.392443811319341	-0.509648921926379	0.372989277547378	-0.714719616332512
"TRINITY_DN11570_c2_g1_i1"	0.397776660051784	0.825368166978303	-0.548674088656854	0.000223885130837376	0.193447193132323	-0.494207506706042	0.443894453147549	-0.7142843399342
"TRINITY_DN11570_c2_g1_i2"	0.393093057413169	0.772575911415804	-0.458206842335925	-0.23048495558853	0.315421288396791	-0.559852980847678	0.335870064396908	-0.703172031177717
"TRINITY_DN11556_c0_g1_i8"	0.548008239780415	0.828017350106707	-0.461516491682544	-0.227045793922097	0.00913632279888441	-0.536399022356941	0.466928267829649	-0.582611871691785
"TRINITY_DN11556_c0_g1_i2"	0.915541150408426	0.866196598296351	-0.695297240708853	-0.233185022729576	0.12933867658597	-0.39088598109415	0.320632315759528	-0.49168095930965
"TRINITY_DN11556_c0_g1_i4"	0.845049648960593	0.916301428882956	-0.721202092640954	-0.346831357639958	0.147551485112761	-0.427658020626848	0.342165237719657	-0.535677708909063
"TRINITY_DN11594_c1_g1_i12"	0.827205958676785	0.871328682886422	-0.550930738384143	-0.304863997065239	0.151027935496845	-0.527138716404588	0.398859092715988	-0.635649730322679
"TRINITY_DN11575_c0_g1_i7"	-0.376242859260047	-0.580881730500179	0.839282538993549	0.137719363998282	-0.328180784683402	0.0290752862472081	-0.342842628493675	0.563375368063442
"TRINITY_DN11575_c3_g1_i1"	0.822948816086868	0.706835541925149	-0.534466594286743	0.0176283615670017	0.29356774021156	-0.330672877060408	0.344457261807186	-0.453788808544739
"TRINITY_DN11580_c2_g1_i25"	0.900228910287819	0.687071141265659	-0.543254883168895	-0.0423643843186598	0.284487050544673	-0.328860450341765	0.0343221165149173	-0.348480453256027
"TRINITY_DN11580_c2_g1_i22"	-0.467603165229376	-0.652028353135441	0.957141501124652	0.0904604418807771	-0.348536946044406	-0.0234102954345406	-0.349662710093226	0.473400148105036
"TRINITY_DN11580_c2_g1_i7"	0.660416305781101	0.965322442480118	-0.75112970122132	-0.0256702374584673	0.346380815551823	-0.573537209350832	0.444512700853611	-0.721559100882323
"TRINITY_DN11580_c10_g1_i3"	-0.589255205051446	-0.700183282923454	0.95618236853593	0.178841126730652	-0.274286161903978	0.0216692259442941	-0.268839552649216	0.341344298321222
"TRINITY_DN11580_c4_g2_i1"	-0.479567427292324	-0.678041985588614	0.95076639653046	0.149300921867883	-0.344968005584913	-0.0160992880969581	-0.351463851366722	0.504437572759431
"TRINITY_DN11580_c4_g2_i4"	-0.483877679313116	-0.55401440979844	0.926667678731124	0.0581026518918557	-0.387271820927515	-0.0943727171337569	-0.338946103914988	0.405399584659267
"TRINITY_DN11580_c38_g1_i1"	-0.474560856719382	-0.574822793577611	0.870435652250058	0.181972155400903	-0.252051025264717	0.0736204938579779	-0.250789260549355	0.323452896710382
"TRINITY_DN11580_c3_g2_i4"	-0.487745788525162	-0.606397968219174	0.877422853072725	0.166454054452492	-0.164333900952663	-0.069740326202063	-0.301121025916794	0.341638877496327
"TRINITY_DN11580_c3_g2_i1"	-0.568738291522077	-0.678775276330805	0.959605643806371	0.137748488832559	-0.327595659885803	-0.00157379027815469	-0.327736859121119	0.422706751569806
"TRINITY_DN11580_c10_g2_i6"	-0.508418146348209	-0.678216293463246	0.976730931406574	0.0841539026285004	-0.367379047856968	-0.0373503617559561	-0.332103996580192	0.462876680634568
"TRINITY_DN11580_c10_g2_i5"	-0.515385706963581	-0.5889517199041	0.918374876404009	0.0954855602555498	-0.327278293807934	-0.0433685821240433	-0.278154671194741	0.32710437494156
"TRINITY_DN11580_c10_g2_i3"	-0.397690410518548	-0.478199093666567	0.842855424249332	0.0953291002024312	-0.327604840066113	-0.052369987739967	-0.336713303802924	0.418272235553047
"TRINITY_DN11580_c3_g1_i2"	-0.359018100445671	-0.369974855368755	0.661852847647235	0.237668802875948	-0.256138643830732	0.00161973092306768	-0.279912217688139	0.289412947654736
"TRINITY_DN11580_c3_g1_i5"	-0.62648417519122	-0.76676229230031	0.971201142614642	0.18620867031047	-0.289687159091723	0.0750194169333032	-0.289154472565272	0.469453046057063
"TRINITY_DN11580_c0_g1_i5"	0.786806215878845	0.917231350491539	-0.624305267079209	-0.249397837320184	0.0754098400091647	-0.507749694709204	0.331001195968027	-0.584356581966626
"TRINITY_DN11580_c8_g1_i5"	0.587136374591365	0.45017158471411	-0.258819044008117	-0.310934014048174	-0.230511187446306	-0.1806704439975	0.161060911673587	-0.329563655470767
"TRINITY_DN11580_c8_g1_i4"	0.527574414361588	0.652994738624052	-0.565890417264274	0.082166943647281	0.371752041811447	-0.20015154348495	0.344795668974786	-0.673796805097421
"TRINITY_DN11551_c3_g1_i1"	-0.615889504133936	-0.760877066807199	0.947543352773374	0.258520780494823	-0.266521431879586	0.0572316616761354	-0.267010240059427	0.397069971461044
"TRINITY_DN11551_c3_g1_i4"	-0.569919039077322	-0.625001634378181	0.917514704448467	0.142250831574416	-0.276729608715001	0.036464312502561	-0.272357100033318	0.37800366555725
"TRINITY_DN11551_c6_g2_i1"	-0.587194683244716	-0.724166544579181	0.964584289918531	0.149178171248949	-0.291261630539005	0.0223854709354731	-0.290404529771871	0.392104150922058
"TRINITY_DN11558_c1_g1_i8"	0.429775762071013	0.318983217604778	-0.0773743409941122	-0.388683391359989	-0.303949169016286	-0.242206463805496	-0.0366026546960262	-0.103528608753139
"TRINITY_DN11558_c1_g1_i2"	-0.0479574935555963	0.33425083952475	-0.184897409775268	0.107906725424813	0.340968506593937	-0.191545211382887	0.229986886931838	-0.398117008030947
"TRINITY_DN11558_c1_g1_i10"	0.487916576837122	0.818662693492328	-0.553139315872818	-0.151044839538085	0.172217592320384	-0.482961017687694	0.274882637921758	-0.486084214390383
"TRINITY_DN11558_c1_g1_i1"	0.619502930848952	0.873624211813082	-0.65041068267861	-0.133056911020539	0.188044703999787	-0.421223516349653	0.286368176978129	-0.514400252744294
"TRINITY_DN11558_c12_g1_i1"	0.447874920172359	0.901891858891138	-0.64525343009706	-0.11919752978825	0.283719670830267	-0.532155168876364	0.373916318427452	-0.696124274356552
"TRINITY_DN11558_c12_g1_i12"	0.487569680818471	0.902405101294569	-0.683256974559737	-0.11046163044775	0.275585621859481	-0.494933906678637	0.351505955097676	-0.622117230890527
"TRINITY_DN11581_c0_g1_i1"	0.721745179256902	0.9010174494333	-0.585146823486411	-0.183683003299246	0.129176146445273	-0.542405358066276	0.377497850368831	-0.712349536225558
"TRINITY_DN11562_c5_g1_i2"	0.665703829642842	0.739786043841647	-0.606147814375884	0.173213604619121	0.482580836194422	-0.379761231436794	0.134465215931859	-0.562258519602087
"TRINITY_DN11562_c6_g1_i7"	0.87421882238537	0.92063922832679	-0.645968881123282	-0.20671987147948	0.168350555302578	-0.446188735407698	0.23780582262355	-0.555189576508488
"TRINITY_DN11562_c2_g1_i2"	0.299734158809316	0.543041234334553	-0.276918334902837	-0.130174727611346	-0.0985500882127852	-0.370484291118187	0.0441733632419433	-0.359645965470276
"TRINITY_DN11562_c2_g1_i1"	0.670847628628161	0.708194170893734	-0.565117816763089	0.0549832174182208	0.379964865791508	-0.38542180144386	0.483448507929916	-0.512343896176042
"TRINITY_DN11565_c1_g1_i8"	-0.409657637573499	-0.37960214287743	0.625331275075103	-0.0225216745934578	-0.132599855009837	-0.195167084702734	0.0833307623149345	-0.0290609180684844
"TRINITY_DN11559_c1_g1_i12"	0.54129650163632	0.867969553665966	-0.680324788350763	0.00585918023313152	0.465690507249573	-0.487890897971664	0.156642829989206	-0.556034235740994
"TRINITY_DN11559_c1_g1_i51"	0.294679837151145	0.769317346628285	-0.466448284611052	0.0061329377082501	0.337046687084945	-0.61357828614538	0.467355795986317	-0.640801662019319
"TRINITY_DN11559_c1_g1_i50"	0.478023771686384	0.871113752898987	-0.594266492450238	-0.0564392308558903	0.423875692858321	-0.589044986503202	0.24124310697944	-0.649527430875902
"TRINITY_DN11559_c1_g1_i3"	0.680577806809636	0.632477598533016	-0.288340427283869	0.129061427082006	0.501161620534077	-0.539013359194296	0.0765523369926713	-0.402172622819341
"TRINITY_DN11554_c0_g1_i8"	-0.629237332166215	-0.720902811848556	0.917873641487309	0.0801474630064949	-0.258154785651644	0.0566354114478955	-0.247464584635994	0.303558966661402
"TRINITY_DN11522_c0_g1_i9"	0.660119713594987	0.824390083341066	-0.697574976094066	0.0235612125156814	0.435344613988171	-0.319182822995033	0.041389926196686	-0.554459362500606
"TRINITY_DN11543_c0_g1_i5"	0.720314735734168	0.943678478460878	-0.780578637885593	-0.115097895402986	0.419322881745347	-0.486769499126372	0.34693680374835	-0.669964938805381
"TRINITY_DN11519_c3_g1_i2"	0.475433814771996	0.623452734153365	-0.733383622328204	0.228916723121526	0.594180054893166	-0.182174902899342	0.366604071463722	-0.581669864538537
"TRINITY_DN11519_c3_g1_i1"	0.200174231930388	0.571883686715705	-0.319949556821569	-0.313172328578001	-0.221268010357042	-0.466744649154466	0.452010146544493	-0.354553683286068
"TRINITY_DN11578_c3_g1_i4"	0.783663920886105	0.902071207929418	-0.687605721590058	-0.160558743278695	0.324485901465119	-0.417234935783682	0.26525100440122	-0.555195850375899
"TRINITY_DN11578_c3_g1_i16"	0.521686333780342	0.779145573875641	-0.532796650722243	-0.283731228730731	0.312341687860115	-0.406819106292026	0.343989325334127	-0.583425480076728
"TRINITY_DN11578_c3_g1_i2"	0.762080979295488	0.886045156124919	-0.702744195580983	-0.195869336836487	0.288347299110956	-0.406077645072401	0.345755584466029	-0.508911180688761
"TRINITY_DN11518_c0_g1_i5"	-0.0748945513589815	0.136885366956722	-0.115359921301615	0.846331400480088	0.818323725398447	-0.311076611007101	0.143420199676756	-0.322186004116391
"TRINITY_DN11518_c0_g1_i13"	0.0864829956144779	0.196008360838587	-0.141520759670595	0.863730257584406	0.894382374575824	-0.370217259989154	0.0728968470418256	-0.271381226469733
"TRINITY_DN11549_c0_g1_i4"	-0.346789328020988	-0.600555061299081	0.338090253182693	-0.0585003618628671	-0.331005858104234	0.376396458998701	-0.341903704104808	0.943533756602211
"TRINITY_DN95737_c0_g1_i1"	-0.221549417374536	-0.553698960971285	0.0793229597154146	-0.239502238716851	-0.419201657479002	0.946485471206647	-0.305572800573715	0.442171636911294
"TRINITY_DN53068_c0_g2_i1"	-0.33382715710298	-0.611164657609097	0.773057222366227	0.103966866385125	-0.274708127331148	0.120643780792051	-0.452571259638148	0.708717459415969
"TRINITY_DN53035_c0_g1_i8"	-0.410824044818432	-0.675619406447087	0.596417632065245	-0.0121002627149146	-0.386836033611704	0.279102795214016	-0.405701319968844	0.923510541918001
"TRINITY_DN53070_c2_g5_i2"	-0.224677796830406	-0.505735443100286	0.158173911693294	-0.178752698550468	-0.343443356583631	0.411391097708834	-0.299817325351639	0.897184196535152
"TRINITY_DN53049_c0_g1_i1"	0.823088864675805	0.915851506572945	-0.590582663713695	-0.267265605895877	0.155089187728897	-0.517091413816429	0.312182443522325	-0.607517651543094
"TRINITY_DN53016_c1_g1_i2"	0.0575339951907927	0.538021335773556	-0.213209797024982	0.0273219976812372	0.412065998709143	-0.500404625919864	0.10937802398607	-0.548078049832598
"TRINITY_DN69440_c1_g1_i1"	-0.35084247230206	-0.523919648800309	0.871497066008956	0.090997136365341	-0.315707573581561	-0.0263140270014962	-0.261924625875912	0.454033606734243
"TRINITY_DN69483_c1_g1_i3"	-0.400985792908616	-0.668561873370524	0.341404504509047	-0.119654166677395	-0.362876852487221	0.395095913325289	-0.369025979703591	0.974107540314149
"TRINITY_DN69495_c0_g1_i1"	-0.56332579381105	-0.789357788898769	0.891387944668602	0.0965229631066724	-0.380836344251139	0.155953788688648	-0.386316277853456	0.715097764020881
"TRINITY_DN69460_c0_g1_i4"	-0.314678741027154	-0.402470176678564	0.736380274330071	0.215635027717467	-0.232106337669203	-0.062604273711284	-0.240171258628628	0.349196679180531
"TRINITY_DN69460_c0_g1_i2"	-0.604546152018875	-0.747900806514164	0.923740956709128	0.261757862443904	-0.259888663228411	0.0568432161955445	-0.261908173205384	0.387522731560109
"TRINITY_DN69489_c0_g1_i1"	-0.306993277979262	-0.603598295822271	0.293477467930367	-0.192899866036422	-0.399092761651734	0.395562226817648	-0.36975528184982	0.961455220028491
"TRINITY_DN86659_c2_g1_i7"	0.718242846862518	0.737919644082343	-0.494826806715085	-0.229397369771589	0.0304000984044954	-0.315902929425165	0.370227677883076	-0.487381501402601
"TRINITY_DN86696_c0_g1_i2"	-0.470838956250162	-0.595240054613681	0.801075608895077	0.235774094027922	-0.242197982814649	-0.0036409949957877	-0.243763191518339	0.287606400072779
"TRINITY_DN86667_c1_g1_i23"	-0.453913937883041	-0.762905609699851	0.600807706357372	-0.104648583252688	-0.362879798844262	0.330717396547208	-0.44744882870163	0.961444826157752
"TRINITY_DN86667_c1_g1_i15"	-0.358850499174895	-0.616273515222296	0.265082199799844	-0.142446228026213	-0.34136649657057	0.474846754039123	-0.300119218809376	0.937814716096062
"TRINITY_DN86667_c1_g1_i22"	-0.314977908568149	-0.700769137089465	0.41423730030651	-0.102771022228	-0.312621215902708	0.423368272025077	-0.483949846405189	0.975332276616724
"TRINITY_DN86666_c0_g1_i2"	-0.246238100290371	-0.55800465526991	0.00929180416909445	-0.290395003297009	-0.420217491120459	0.981960000784742	-0.273582009135014	0.420192726826042
"TRINITY_DN3749_c5_g1_i1"	0.420242531395977	0.870803971831781	-0.642579139647631	0.0422498643978518	0.406444220774644	-0.577285456101778	0.539191656343244	-0.728245580211902
"TRINITY_DN3703_c2_g1_i8"	0.527086474266723	0.907540545479458	-0.667228366535547	-0.122439365341183	0.291380800393707	-0.481143049371989	0.367408232876832	-0.653339422056322
"TRINITY_DN3726_c0_g1_i3"	0.113959114269375	0.314831642995927	-0.308586981473331	0.679478722310949	0.966225183859466	-0.334855072844983	0.131715597816755	-0.351507370538767
"TRINITY_DN3723_c0_g5_i1"	-0.568806278261027	-0.596764907151492	0.849163097710057	0.0173965753882344	-0.439362220075044	-0.0147830421733574	-0.243492715960144	0.35997749274417
"TRINITY_DN3723_c10_g1_i2"	0.794902039027638	0.919305447154143	-0.679191673889891	-0.20765097433835	0.170261676188713	-0.447483943528846	0.382010649343183	-0.567091988350731
"TRINITY_DN3723_c10_g1_i1"	0.874485822892018	0.842800877856958	-0.58703770897356	-0.351889939028635	-0.0185843904814538	-0.392523406059894	0.372347741964771	-0.494676874743388
"TRINITY_DN3723_c4_g1_i2"	0.829851286586999	0.824652803336231	-0.612817466030119	-0.146188123392588	0.229683125758114	-0.430791670170686	0.419705569951147	-0.491243609379828
"TRINITY_DN3769_c4_g1_i1"	-0.642848403098598	-0.847149048351091	0.889203234206537	0.253447907922041	-0.13809398601018	0.184329796818091	-0.398572653858051	0.596485781807393
"TRINITY_DN3769_c3_g1_i2"	-0.593217990886314	-0.84462792942573	0.864537202272008	0.0927140681712517	-0.368965053566988	0.193494802576792	-0.383277814168991	0.735853619790544
"TRINITY_DN3769_c4_g2_i1"	0.76333282170475	0.946271733441405	-0.762119900608961	-0.0175993700915828	0.415293911350672	-0.452091626532094	0.430694300736121	-0.72518874106537
"TRINITY_DN3742_c3_g1_i21"	0.574659858728828	0.834877930703142	-0.650219408502461	-0.0587937332072041	0.437604786866377	-0.39436546074144	0.275384826565842	-0.635234788163833
"TRINITY_DN3786_c0_g1_i6"	-0.097615156510843	0.0214425519835378	0.052397035380413	0.96846433232127	0.656956337660934	-0.237907994675164	-0.00936756363555622	-0.174136478194777
"TRINITY_DN3786_c0_g1_i32"	-0.277446768703113	-0.151531579695351	0.215451683999714	0.968962297301472	0.674002632547866	-0.229250033728339	-0.0543995355557049	-0.0680118069280789
"TRINITY_DN3786_c0_g1_i31"	0.0757018336110749	0.287932825276503	-0.175573878991981	0.822182108221661	0.875152752651228	-0.476134676659853	0.205208303346487	-0.367161741142383
"TRINITY_DN3786_c0_g1_i25"	-0.351766023801781	-0.286362774708303	0.352387145045214	0.928360342920134	0.51808489347554	-0.164835862840051	-0.113152734316524	0.00846779014016993
"TRINITY_DN3786_c0_g1_i8"	-0.147432765786834	0.0049821368101455	0.0447855139812507	0.969194253252579	0.705640188325906	-0.217119381696301	0.0583534494874651	-0.167826354201403
"TRINITY_DN3709_c7_g1_i15"	0.621763190422645	0.587908033418139	-0.356031786294754	-0.246185948593021	-0.181767235854679	-0.272494839878527	0.231080442437335	-0.386044256696939
"TRINITY_DN3709_c0_g1_i2"	-0.0212374477234029	0.352735476292875	-0.287817037087773	0.464465817338567	0.586086156695993	-0.19055672729812	0.14500040305228	-0.43275748857048
"TRINITY_DN3741_c9_g1_i7"	-0.456106286127052	-0.725037903939683	0.879974279253945	0.0489547482763919	-0.419575672556304	0.0949041773601318	-0.268271034809673	0.719165487517174
"TRINITY_DN3741_c1_g1_i2"	-0.102056295968259	-0.384888993743541	0.741031023071245	0.0653101465374251	-0.327878147316502	-0.198166960426615	-0.282211595189655	0.315264118075449
"TRINITY_DN3741_c12_g2_i1"	0.832847445627954	0.830186884030087	-0.621603629433492	0.0510006730636981	0.388832553974537	-0.470477916729976	0.322617445907284	-0.548148119448966
"TRINITY_DN3792_c2_g1_i1"	0.8966767375442	0.858933241614539	-0.566517716995986	-0.26206171665008	0.145866199021851	-0.420673542036385	0.245737779672901	-0.57630938701668
"TRINITY_DN3763_c0_g2_i4"	-0.464025935549827	-0.773479523799939	0.37977740176452	-0.182774496839707	-0.434679872206819	0.868757920467455	-0.444284671641544	0.47169757110876
"TRINITY_DN3763_c0_g2_i6"	-0.546339404522477	-0.847430730471877	0.85956959530683	-0.135769440938672	-0.548511511505753	0.355692588824961	-0.50424994094712	0.657230871315192
"TRINITY_DN3763_c0_g5_i1"	0.762391394753096	0.79087746258929	-0.605785925957367	-0.308667635207712	0.000977828204752132	-0.32884548896354	0.521567050275345	-0.546848997168256
"TRINITY_DN3763_c3_g1_i1"	-0.429515575234052	-0.661435158628974	0.786149649060303	-0.0316842168117937	-0.394859338513253	0.162595732928924	-0.399310865375921	0.788439990557837
"TRINITY_DN3765_c10_g1_i8"	0.77834944215351	0.92889990508859	-0.887069243464617	-0.131868814844325	0.310546361534282	-0.316433857406861	0.40074206735264	-0.631483924765655
"TRINITY_DN3765_c8_g3_i2"	0.437653717516704	0.859132536442615	-0.614883037344759	-0.131154872491631	0.129173407825368	-0.452001335104006	0.454553722769322	-0.684316933101884
"TRINITY_DN3795_c2_g1_i2"	0.713424602865943	0.974806884046967	-0.725811623815949	-0.113851303396228	0.261205674397175	-0.554516846490731	0.366841239693418	-0.670674067008165
"TRINITY_DN3778_c0_g1_i11"	0.794111026820553	0.899382438894214	-0.688703682438444	0.0514128061728069	0.499935733771571	-0.490720894158693	0.388880914316768	-0.643631813171582
"TRINITY_DN3778_c0_g1_i28"	0.732084220558573	0.903001622279994	-0.627778212670362	0.0620728981317489	0.460009084744944	-0.656211197357464	0.356743035382819	-0.653200416796822
"TRINITY_DN3778_c0_g1_i30"	0.526789861257948	0.831398964182776	-0.610487117548398	0.060781554584941	0.389049468635887	-0.600487993676144	0.381007341026269	-0.628045089856822
"TRINITY_DN3778_c0_g1_i24"	0.661456877316621	0.682844376501434	-0.446240416033274	-0.481973450815734	-0.358646871186439	-0.246098065337099	0.39713181539817	-0.391893720522773
"TRINITY_DN3745_c8_g1_i1"	-0.425185013159822	-0.627816509856148	0.288945591451898	-0.0961614102733032	-0.439883684516912	0.798982722217611	-0.473265407191272	0.465318346661898
"TRINITY_DN3745_c2_g1_i5"	0.180659797781985	0.571990472399271	-0.475098460211532	0.0353041141815852	0.308256856904169	-0.334112722572284	0.833857890987508	-0.66188519791848
"TRINITY_DN3740_c1_g1_i1"	-0.0347361373112645	-0.398989862493037	0.685313010563165	0.262564025348966	-0.101583876313674	-0.125188057871331	-0.307426787902581	0.485632128585442
"TRINITY_DN3798_c0_g3_i1"	0.550744010354224	0.916430041189885	-0.648593399533903	-0.216852455208632	0.193723590325625	-0.504032229858285	0.372681108709387	-0.771026643691342
"TRINITY_DN3799_c0_g2_i3"	0.918742152952608	0.731268797505792	-0.523434553173488	-0.307811473862034	-0.030970337565578	-0.270868366052248	0.106321541135328	-0.380826788785154
"TRINITY_DN3799_c5_g1_i1"	-0.520407168530026	-0.674187825008845	0.948480902215026	0.161207390178376	-0.308776219478817	-0.0264702684316027	-0.310541488272786	0.379337989793139
"TRINITY_DN3799_c7_g1_i6"	-0.406633202011752	-0.726814268726934	0.507085290333563	-0.145903579843472	-0.445908440023222	0.355867118350336	-0.432653252748581	0.987308904004327
"TRINITY_DN3799_c21_g1_i6"	0.202008831869049	0.40642328896324	-0.266054831408399	-0.143973546818776	-0.166266897310789	-0.232167413579964	0.583466652902292	-0.297781725721413
"TRINITY_DN3799_c2_g2_i1"	0.570140950706102	0.870910199198929	-0.618105444533486	-0.089403811094335	0.258976466963183	-0.548249685992022	0.505962069821453	-0.744191684091311
"TRINITY_DN3799_c0_g3_i1"	0.64474903078114	0.916656741447084	-0.693094951767717	0.00530764001727144	0.368794612027518	-0.53389405006537	0.362662668478285	-0.787425412185303
"TRINITY_DN3770_c3_g1_i2"	-0.452043801238363	-0.75668651569131	0.691037683880589	0.0618706954543318	-0.379716622142594	0.326905443508509	-0.35848174031651	0.724564767501082
"TRINITY_DN3770_c1_g1_i2"	-0.194576449115405	-0.0324399656384613	0.344728464764509	-0.0179729266635819	0.162707449323977	-0.30907426821638	-0.0319890030387824	-0.305487171857054
"TRINITY_DN3770_c1_g1_i6"	-0.194576449115405	-0.0324399656384613	0.344728464764509	-0.0179729266635819	0.162707449323977	-0.30907426821638	-0.0319890030387824	-0.305487171857054
